AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
-0.13192260114104182,1.0287598652358119,-2.7248679582078825,-0.886845951070848,0.313184359672372,0.0,3.293686575712629,-4.68538099810751,-0.49651211158058567,0.5559368291690273,-2.107186192756627,-5.363759103793777,0.20414237310099037,1.9591422612607017
-0.2703741189430392,0.5471202005615662,0.2360253225230377,1.323672462605941,0.747767755112966,-0.01991798623638685,1.155293667456123,-3.393623622101995,-0.7512467993169673,-0.15096319138982464,-1.1071861927566273,-3.2639905341182454,-0.12033923146090546,0.550220850338379
-0.0912282544823439,-0.6057461099311386,4.373981352749196,3.1464075893724104,1.2206782355003973,-0.39286365362704134,-1.2646719073136738,-3.4306665623217087,-1.2190479814818185,0.11232468411139791,-0.49630556971125983,-1.6612227855592427,-0.9695270803191669,-0.31602204439164444
0.3144531258297671,-1.8040991605456451,7.736628154298378,4.675433482708742,1.3428695666478891,-1.0297594347182033,-3.1762234931840267,-4.329804468184654,-1.4965121115805857,0.9489264115665373,-0.32704756085743725,-2.884686418779698,-0.11859996070724302,0.5807673099899489
0.25847325953233397,-0.10453338834362866,3.768970198563961,1.071019074094981,0.38160839508628847,-1.1471594041428501,-2.0593666704780054,-1.071681390986155,-1.0960747385637113,0.36957454752275887,-0.7026491829230271,0.5861160601548754,-0.0831886298166194,0.320556876655458
-0.13192260114104182,0.5501747671866374,1.204587986830819,-0.7934615843267933,-0.0019284527599707662,-0.8132269930365755,-1.0599808791826788,-0.19066055829880993,-0.7919997962623696,0.0032686438967236705,0.1441297550865741,4.465290363510378,-0.12651416719001757,-0.9905239040065505
-0.25669387781053854,1.7370836891545687,-4.414319841525008,-3.4358064097009553,0.05443592090114322,-0.5,-2.3948731865298853,2.002135160646958,-0.4302074115543679,0.4058674773975914,1.9252784654426889,11.815954842585361,0.06866016520770656,-4.134560390494857
-0.25669387781053854,1.6783264868391694,-3.311015933530996,-1.9086161408888986,0.24049832810196042,-0.7771618664025313,-2.6854177616770336,0.9651406491439295,-0.4302074115543679,0.936635400746825,1.9802120929382736,8.374521523106583,-0.05311322087177006,-3.6054716844411874
-0.06369469299218619,0.9723695581315255,-1.5393113535078546,-0.39361807756153483,0.24049832810196042,-0.2576042408771036,0.5638236591056918,-0.1631838167379707,-0.06076174174799518,0.7583988883436339,1.1193483750707265,3.352797204978278,-0.9502316027943122,-1.7776773312516085
0.6628340699139613,0.4965759900411538,-1.9532300071868733,-0.7860733414447527,0.24049832810196042,-0.19701732537770983,4.394613822497233,-1.1089428093592861,0.6788234889606399,0.49073150003035265,0.17785691911233895,-3.6259006528205058,-0.3669244470241447,0.05924060757318793
0.9151215943449277,0.4965759900411538,-2.949899797925468,-1.8694411911542603,0.24198585518680782,-0.6995499259992436,7.224916350867107,-2.00895370583518,0.9617648938159139,0.4334751022072995,-0.13920225254322816,-6.296567271178621,0.8711272661208703,0.5807277146034551
0.06554966122170283,0.4965759900411538,-2.177675198653434,-2.17438135403081,0.028232631598817996,-1.031434990403658,5.249377841381384,-0.8855648171712909,0.75221549313864,0.4334751022072995,-0.02242690784113566,-4.2152327981585955,1.504343859557664,-0.4322597443117215
-0.6241821540246855,-0.2261006550037312,-1.4489424477637214,0.46998814331970823,-0.4332717045177007,-0.5,1.8132292151881488,-0.4676534772285464,-0.11536852863832803,0.4501011414630181,0.6127227751123688,-2.586412097482281,1.2257645068531013,-1.2125960849456061
-0.4948527650931506,-1.0791035291413498,-1.6773891928628069,2.073176122173846,-0.10396118967852533,-1.0,-1.427964885049139,-2.2778378081986133,-1.0882022124036006,0.20149636066354557,0.8043263684271211,-3.1865670084783755,0.5871157371557308,-1.1275318635256129
0.34572576967622953,-1.3488292012223109,-1.8847974334498157,3.0975210983821997,0.08166026228395082,-1.0778329709124888,-2.155504147654846,-4.5345917062753625,-1.4965121115805857,0.22238856450414768,0.00491380457933968,-2.7667318761002373,-0.39097337298841633,-0.2655059283561309
0.37680904781379754,-0.5145852412316739,-0.08237450857238755,1.3741745424483975,-0.2927201019629368,-0.3300957295517293,-1.660146592467698,-3.389174386354655,-0.9699301059313054,0.49073150003035265,0.6936146212541425,-0.06541434617163845,-1.1715005300950931,-0.6913967041037264
-0.08175241559538383,1.638963146952363,3.0268092383486547,-1.8265536482104083,-0.8024506625303279,-0.0885605763879821,-1.48680746561022,-1.1613251323042522,-0.49651211158058567,0.7634809607080404,2.100788383194304,2.9712185477622537,-2.9906577416644526,-2.6325645991041218
-0.21151533091410518,2.496538588070738,2.547361941397899,-2.4089415385705064,-0.610119461337967,-0.713335335312251,-2.4030219878601233,-2.618570402665338,-0.6021255229220293,1.2288580402262979,2.985923009470845,4.782615021736887,-3.8073468156337587,-3.822695685976476
-0.23377990748393399,1.9919785004126398,0.9764823861476605,-1.1753581955736156,0.02811723854132796,-1.089180904882937,-1.923107091773174,-2.909854755274732,-1.508685055663436,1.497544504006461,1.976172560028008,2.6794683790179397,-3.1192268633623,-3.215934237083236
-0.25669387781053854,0.9919785004126397,-0.2917416447778955,0.058996557029484135,0.2409613602871854,-0.545582474273906,-0.7917456996392971,0.7240443637708452,-1.3683357597162669,0.873786700172707,0.45036180717110424,-0.10578335732358085,-1.4473207408078834,-0.9667569187848486
-0.25669387781053854,-0.050363900067640396,-1.7967239838136677,-0.6644163636550439,0.24049832810196042,-0.15568248778862823,-0.31624538546017483,6.286744623002911,-0.4994360768360151,0.25522174790931335,-0.1167684772522171,-3.1195402385526227,0.2577607038243688,2.0107391599112154
-0.25669387781053854,-0.11400040312658707,-2.7155134652142214,-2.014689804303571,0.23160297717460523,0.0,-0.8136197437099904,9.45953633350081,-0.4452354770527037,0.20149636066354557,-0.2233035318092922,-4.348350606047068,0.9253191923630439,3.6357385089054963
-0.25669387781053854,0.6747573807334764,-1.1596638418856111,-1.3321367870413934,-0.03227759619973,0.0,-0.0402512330688898,6.296086304769503,-0.4994360768360151,0.4501011414630181,0.03168967015900591,-3.202966030419847,0.16547599168300606,2.6649238169999467
-0.2585921259996869,0.12217761080169838,-0.09104724861658553,-0.21309429589741194,-0.48976014372635135,-0.2031050511310814,0.7546352974909312,1.3425203761295184,-0.9420135298422238,0.4334751022072995,0.7462053535668037,-2.35863351483131,0.268096326098114,1.2848408888217964
-0.21907983570075182,-1.2069589717435087,-0.578362736504461,-0.46317881242594483,0.5065835333635547,-0.9690628391164958,2.0,-3.597739177441796,-0.5482934980557503,0.4334751022072995,0.7384497634669558,-3.276691239647373,0.43061717544560074,0.4578911924099889
0.09764514130245304,-1.2801672848765324,-0.2704450693373833,-0.8374502242741743,0.5396243839324883,-1.0,1.7986247195920924,-4.930809465145635,-0.19975068903023246,0.4334751022072995,0.5112894711755308,-2.869182593455937,0.12415838856368085,-0.4053396072942748
0.4695364675629886,-0.24286474206682526,2.7495141923689745,0.3126911055159764,-0.5704648180483003,-1.0549236739146708,-0.44374835447481603,-2.1218112269374427,-0.44593776755166703,0.4334751022072995,0.5863576822601103,-1.2281784887024172,-0.5596630587044722,-2.389940886772539
-0.2736941649511078,0.4965759900411538,5.516732960349197,1.0870762224844697,-0.7829748248184891,-0.9725553795217385,-1.8405576186136903,-1.8277505798365512,-0.4994360768360151,0.4501011414630181,1.430258721912473,-1.5467423394446544,-2.1359983281999346,-3.8287171826696813
-0.9453400163168167,0.4965759900411538,5.375733225402029,0.6349412161721841,-0.10396118967852533,-0.11509258193299264,-3.3712782770965037,-2.636013356886881,-1.0882022124036006,0.20149636066354557,1.2656121639217834,-2.6376891474215745,-3.596718705960522,-4.968315854352586
-0.7036505428640031,0.4965759900411538,3.6286634706191063,0.7890741286825624,0.08166026228395082,0.7564305070191051,-2.1229396231503546,-1.5560836493846142,-1.2441315796875803,0.22238856450414768,0.9258613598916572,-3.082694256163873,-2.6087991145935465,-2.9380578794097088
0.19820216034098137,0.4965759900411538,0.8098022662301343,0.7999280936714084,-0.2927201019629368,0.509558354533391,-0.22258184829539338,3.3993287003700634,-0.4303352473608989,0.4334751022072995,0.27533914784524416,0.05765274181858401,-0.16843195841247394,0.3148832233995114
0.3144531258297671,0.4965759900411538,-1.173554248167061,-1.128939874365986,-0.8202694023179722,-0.04240409737036409,0.6182584745401887,9.294152246430762,0.5999977004015505,0.4334751022072995,-0.14088390753775148,2.156395205549911,1.466606714929949,2.2620347974433574
-0.0920287673766633,0.4965759900411538,-1.9502750008327752,-2.162128524519975,-0.9753112959325142,-0.9355566993035377,-0.7740969100890649,12.902257263508387,0.591619776375573,0.4334751022072995,0.019555166107388246,3.913272682371717,2.095401861158928,3.2320635953548718
-0.08171779135230131,0.13046857950575314,-1.4956588004284634,-1.8703621852153658,-0.3344249940166312,-1.054139967542788,-0.772442366215197,7.678698395763532,-0.2761009121541566,0.4334751022072995,0.5036944302887402,2.150541860613007,1.2599020654764563,2.186045037493401
0.37680904781379754,-0.8658953685909326,-1.158835853555161,-0.23396541110238317,0.19156204914531008,-0.04182091659759943,4.2314804180069885,-1.2629157642473992,-1.0458355500384229,0.4334751022072995,-0.004946012037026655,-1.5924657787791727,0.842391387300077,0.7192999823436805
0.37680904781379754,-1.8621868250728446,-1.8913839962033114,-0.5447328739865419,0.19156204914531008,0.6692176954127241,6.556229055093115,-5.977215251235092,-0.7919997962623696,0.21996967385342922,-0.6220417725884064,-3.8687524731681577,1.0867517424728772,-0.2045691276762725
-0.05856137565253786,-1.711068825450246,-1.1324916533786138,-0.3865605984949611,-0.10396118967852533,0.11555975224838574,3.544438498966257,-4.607713752385368,-0.7439695133711536,0.20149636066354557,0.05199804091275231,-2.908864387702467,0.6698717043624344,0.2120051242199668
0.021223493447860623,-0.34892164937462344,2.8269255410527787,2.9727570843607363,-0.7829748248184891,-0.7217368467738478,-0.1648625340990241,-2.0748141328010217,-0.9361303982338519,0.4501011414630181,0.9828429537788037,-1.622691938104514,-0.7201954844034182,-1.5839581327560557
0.5885456439200343,0.6607138484357672,5.864429325029598,5.851104435112241,-0.9809651857362152,-1.9182252989219462,-4.118008830828799,-3.0810555870297875,-0.4245078087174881,0.4334751022072995,0.04864619699170951,-1.2328135595262053,-2.4637789747841397,-2.8354992316983987
0.9605636281765842,0.9672304177281931,7.392856876341599,6.610160370513261,-1.0055353198949721,-1.8374340720902906,-4.063638952843593,-4.988524431904882,-0.23335404521281483,0.4334751022072995,-0.8554421984779377,-2.2337966503164757,-2.5100970851789333,-4.344800097365059
0.9930731998159135,0.003489768903620117,4.045341211625047,3.458576083304794,-0.6764446634241598,-0.8849074180670073,-2.1732346243792255,-3.1025798323836815,-0.4882106724013409,0.4334751022072995,-0.3310668532715524,-0.6799659524026914,-1.130108666554946,-2.6739635108566633
0.9723990379916465,-0.20628430686321447,-0.6423934580673784,0.2655317145490247,0.047926623438403086,-0.2037301570918398,-0.8615927651917132,1.1331425208659214,-0.7439695133711536,0.4334751022072995,0.7901075820310391,3.9540140023552848,0.3576938320291643,-0.5889447503863438
0.6994569864277217,0.5931749193085595,-4.181210751521386,-2.7868678501765856,-0.03227759619973,-0.22381336480484335,-0.3849343089002865,4.530560006257781,-0.9457774240599035,-0.05044134652930035,1.9744134737764314,7.332572831133079,1.2297086493146312,1.597282134999507
0.0937224849251087,1.5489705657944595,-4.497240006503624,-2.94046253489955,-0.49510996746193797,-0.7771618664025313,-1.0672520627047573,6.170613810146437,-0.7828942174618441,-0.9370381991279392,2.0570504004187495,8.893475740781605,1.1536002080915388,2.0490903759404535
-0.2048636347388864,0.5987797672602998,-2.648730475405091,-1.798117996928113,0.13490149446003105,-0.18880307621107983,2.9849318080056584,-0.034458730851937604,-0.5400297841240405,-0.8560514429516874,0.7115825160209955,2.3838245415549446,0.474439202425147,1.0648723538279696
-0.32501781334761026,-0.2573356823955261,-1.9524395468136817,-1.1442919468338724,0.5870647832818894,0.24775490909881273,4.818704184000649,-2.4180490434909365,-0.21447957709403612,-0.07916372870064763,0.0784765707505561,-1.068937123590971,-0.1636008798412834,0.49691455168889637
-0.7928930741463934,-0.2589730511250109,-1.7221639138052858,-1.5292388557441783,0.4289758289266655,-0.11509258193299264,7.139782452211469,-5.632578001693752,-0.4302074115543679,-0.09644294596461715,0.021943358195784995,-5.771733199555312,0.49282861645927994,-0.15494072924398847
-1.345883552204599,-0.05839052388607227,0.6803441610013955,0.2297180425748367,1.124664480596846,-0.9725553795217385,3.052407886470349,-3.6543618931914366,-0.4302074115543679,-0.5,0.7803815036210824,-3.88558045172753,0.6054954003573824,-0.22863036185170826
-0.6304768399772924,-0.5743579252807121,2.620480622048649,2.249560543978215,1.3428695666478891,-1.2371169231812327,-1.319131104838157,-1.6909807943729702,-0.4302074115543679,-0.09644294596461715,0.8043263684271211,-1.7602261142775055,-0.9038362945434351,0.2601628785090672
0.34572576967622953,-1.6317161708869918,5.183792974440116,5.627549692302128,0.8622049899376412,-1.4291005285825196,-4.569973232561801,-2.7415858433667726,-0.49651211158058567,0.19292002803949246,0.17785691911233895,-1.7627351546039416,-2.7814689341216527,1.0370224665537984
0.37680904781379754,-1.6317161708869918,4.982048874391422,5.6244094184085505,0.32465915770049825,-1.2150740600754144,-3.266230111415219,-5.290636038200665,-0.8548842118556271,0.20149636066354557,-0.09841078089343795,-3.6207602499986695,-4.331238443678159,1.3843836087235422
-0.06369469299218619,-0.5701032770088549,2.6366006739451353,2.492754526671484,0.23160297717460523,-1.2007696397340724,-1.6117618469666528,-2.8347139782753232,-1.498870880198408,0.4334751022072995,0.41542911669069327,-1.8637245666219129,-3.0021783625604432,-0.23181844651622383
-0.25669387781053854,0.22293038493129333,-0.4809206464280125,-0.7390314137408771,-0.06933155607417904,-1.2404763884880123,-0.3907209590571106,1.4446013510501983,-1.2324026580191054,0.4334751022072995,1.5402303872829226,4.253991212564636,-1.5084619101070094,-1.6307252682058635
-0.4172505152041535,0.4965759900411538,-2.6351761343920828,-3.5332536518909103,-0.8161791490749216,-1.4291005285825196,-1.2268097447211055,6.2067951191394535,-0.9048187760124081,0.4334751022072995,2.0407798637677295,9.242032434329477,0.6488167320165045,-3.4312528361041217
-1.0919197107919274,0.7885194346663286,-2.572900309206585,-3.4720352900861204,-0.11134578359435506,-1.127149361098842,-0.2940826460673656,3.342637784098756,-0.8231956688765237,0.4334751022072995,1.478804619349366,5.435818569044871,0.24230053625884904,-2.72628202832638
-0.9202293473057949,0.9954450508490418,-2.096172571204318,-2.6785765566898188,0.5328939598713912,-0.8237721593371583,1.868057312500206,0.512835314293335,-0.01562035108598624,0.4334751022072995,0.5410398312086767,2.009345945010002,0.24230053625884904,-0.8816008381621798
-0.3486120837713136,0.6443576170069741,-1.8901494798517007,-2.1584848381017645,-0.526328268327134,-0.2037301570918398,5.448440173830204,-4.575830693765866,0.8059979023538576,0.22629400588808313,-0.05075159710414356,-7.685091511435265,0.871127877062283,1.0856322962060865
-0.25669387781053854,0.4965759900411538,-2.246598332603857,-2.734770203726576,-1.1367391631452317,-0.22381336480484335,4.781968581068824,-3.497646339169538,0.12476296615722365,0.20149636066354557,-0.22512932304247915,-7.234971040993661,-0.3661137474813965,1.7223259321355553
-0.06369469299218619,0.13046857950575314,0.09269803352601813,-0.3198696515081085,-0.050454889713177846,-1.0302511068060363,1.9054497901587495,-2.4220400020252013,-0.6546577352345216,0.22629400588808313,-0.197095328871878,-4.8227795626489804,-1.5786144686560368,0.9435677307363293
0.44101493776262707,-0.9754889770381575,2.8262239534396496,2.869600372834626,1.677054082727067,-1.8807667585355978,-1.3910256319282914,-3.5802901153900617,-1.4965121115805857,0.4334751022072995,-0.20933678736914868,-3.0965754532033674,-1.6302210814601168,0.09408941741063563
0.9057512316527324,-2.324554958878623,4.827631673738625,6.764667530709612,1.8356800058644995,-1.906728987143572,-3.4024307952665507,-5.926698543170871,-0.9753679964695232,0.4334751022072995,-0.18314463149495425,-2.4347365892147557,-0.5181747098230478,0.8757865053386087
0.9683209911401449,-2.1288958013767223,4.10063481062589,6.208812790014006,0.5046308115839497,-1.5,-3.026014905801756,-5.5295644674499,-0.49651211158058567,0.447937889245121,0.10722838751355473,-3.0172319496250397,0.04738983918928681,1.451870036101083
0.34038697807824064,-0.5867707805075295,1.0375689051603212,3.0729848253070293,-0.3698332731189701,-1.4291005285825196,-2.329339061612322,-3.2254418398292946,-0.49651211158058567,0.5017751366837429,1.0092392443001974,4.799817643192777,-0.3989243698211333,-0.9891579162769929
-0.47778560064953074,1.0220983128066539,-1.4833255816520536,-0.9178961136066442,0.2504775730199948,-1.4291005285825196,-2.492756300475524,-2.795152526194325,-0.8974227006468327,0.5369906158887034,1.9034950241070148,9.342346579238392,-1.4161243287091705,-2.694026572324254
-0.8270069542138208,1.6959644721915323,-3.298744917559115,-2.0653508039089985,0.806441727875566,-1.4291005285825196,-2.143364648683707,-2.7994876756346354,-1.2046559988721275,0.25522174790931335,2.086385881117126,11.656237458412072,-1.9979970257814272,-2.965418106902808
-0.336998266136454,1.1491073073793105,-3.2896990075782444,-0.5552679938287749,0.98986287803003,-1.2150740600754144,0.39298486404923977,-1.3547075940216426,-1.4965121115805857,0.873786700172707,1.5202456001052793,2.8447746551955113,-1.4887147765228212,-0.40208818477888747
-0.25669387781053854,1.0556592556146664,-2.6569969210486035,-1.1728041493570907,1.459803574380651,-1.2087504389179364,4.386834777440351,0.6665607690137954,-1.0882022124036006,1.497544504006461,0.5007484492656443,-4.342247487648501,-0.9922985620255667,1.1843899285854322
-0.24511197459149708,1.4797011220057201,-2.7807329230888516,-2.093166769635329,1.2254129330414079,-1.5,7.132455996804743,1.5117631196697972,-0.4994360768360151,1.2288580402262979,-0.47867348967073015,-8.764337556015548,-0.7709945891883643,0.6360431871777632
-0.21151533091410518,1.658204783698083,-2.429993833013212,-2.3909454014226323,0.747767755112966,-1.9399092441367392,5.252407318634721,0.8019861492870377,-0.49651211158058567,0.5017370854491221,-0.13939217404500914,-6.8916410422353085,-0.2121533180874882,-0.4527189971101663
-0.1354531787113067,0.9919785004126397,0.038102071773132504,-0.6610778811253679,0.313184359672372,-1.8374340720902906,1.6407038465423016,-0.024270382816930985,-0.9699301059313054,-0.2389909315230267,0.960399538836874,-3.7216378338795213,-0.45784247131368916,-0.8093838287943085
0.2728256555124965,-0.22950378703807056,3.323643868592237,1.9692732369527945,0.24049832810196042,-1.5,-1.6519826216645597,-2.5740069437263937,-1.4965121115805857,-0.09822217754654264,1.4014591850761922,-2.617102593490543,-0.7952028358765504,-0.23206359535487187
0.7913571879461344,-0.8390641692936799,5.753047905337982,3.7234797760882192,0.24049832810196042,-1.4291005285825196,-3.3588518224384285,-4.395805976629353,-1.0050748338914928,0.1697123570335905,-0.28417043035827305,-4.233516451374113,-0.1884310291381713,-0.1874359808635505
0.6994569864277217,-0.36228535494307107,3.5922316280190834,0.9503661632579816,0.23530267032223603,-1.2078409548299207,-1.8803175141855537,-4.099727173660896,-0.37119038635409046,0.4449214278625069,-1.2649119466613312,-1.5765726245402094,0.3387275573093649,-0.5960400115259542
0.0937224849251087,0.49841665410042946,0.6271799602818147,-0.983215308980428,0.42035530078588923,-0.9771925208727986,-1.0058974867116337,-3.225838115057933,-1.0050748338914928,0.4334751022072995,-0.08093460302742114,1.8364434554530518,-0.2609464994495535,-1.876357279009286
-0.2875932555834186,0.978873836540583,-1.9359617056358556,-2.063998695464126,0.49365916085591227,-1.0,-1.6483538677532614,-2.9961070697178305,-1.4965121115805857,0.4334751022072995,0.4784044156134508,4.713285942572939,0.024176320099077196,-2.6908500949801404
-0.9820387717289272,0.4965759900411538,0.2654945210426533,-2.5063241694839142,-0.12802166942480986,-1.127149361098842,-1.584583919933226,-3.3097994215744104,-1.4965121115805857,0.4334751022072995,1.569544521298185,5.3789608360968515,0.8645514948418356,-2.386113136644558
-1.305783228615956,0.4965759900411538,0.47517818747316287,-1.2443629928618771,-0.5047897097125847,-1.2371169231812327,1.614718451861438,-0.5075474745642882,-1.0882022124036006,0.447937889245121,0.23770385707748068,-0.4212198750371909,-0.01579788678774815,-0.10846408178141863
-0.839620791771276,0.2390929515081179,-0.8185325425303556,-1.2174605673130525,-0.22398869756321396,-0.9725553795217385,3.8218163373102048,1.7260896441948907,-0.11536852863832803,0.7450747403693058,-0.7734218300795617,-4.390445973207787,-0.09623147258138857,1.4306132170341594
-0.9477191713241818,-0.09822310135425283,-2.374451305771162,-2.0815656963310403,-0.6167848773462817,-0.1066213259723649,6.340856326900681,1.5112209343727825,0.5005639231639849,1.0987574699255915,-1.301308331514077,-7.155498963397894,0.4887455832878878,2.708408635399294
-0.7036505428640031,-0.020039133216032002,-0.9314816838574268,-1.6407765228725142,-0.9270324422823175,0.9623194563475348,4.1845454123127785,1.5754561205498931,0.04507849012218081,0.9919921825640852,-0.48461065841671397,-5.647187691565587,0.24919564191315272,2.0000000000000004
0.21192018260483064,0.34142188941827845,0.7559604338057356,1.2125742826964918,-0.18729981202020526,0.32116585121053404,0.5081857427705536,0.9057081472247248,-0.5977815264316355,0.5017751366837429,0.5467709493009499,-3.712179212306864,-1.593250157529931,0.7812387032149009
0.7913571879461344,-0.41150204324204326,-0.9171137711960812,4.540530930356834,0.8580556818241387,-0.6900771442979239,-1.9823674170651926,-1.999460911586759,-1.2616381751301067,0.4334751022072995,1.006522225845681,-2.5106002945978836,-2.7100426089937257,-0.040894869225578064
0.6480012611879308,-0.9762093949238413,-1.9398512801719474,5.609275932544354,0.5138290472747176,-0.9725553795217385,-3.766565953901694,-2.4311165186245924,-1.4965121115805857,0.4334751022072995,0.30590411256981215,-2.618943859588562,-1.8604306030916025,0.007660589679234328
-0.02977284711505429,-0.7753995999915984,-1.3985844251519397,2.9582773779044493,0.5471688787406223,-0.5,-3.229646474268888,-1.0929730104563355,-1.4965121115805857,0.4334751022072995,0.07137864999932228,0.5260097936667022,-1.6181268641116868,-0.26859137666723454
0.22540613792112268,-0.3129234651051127,-0.2865326520473679,0.382533724444956,0.8022891814674089,-0.7564305070191051,-2.95556814583993,0.30299242952413463,-1.4965121115805857,0.4334751022072995,0.789793995235976,3.0812851164457853,-2.3876121486539708,-1.2568405565665697
0.37680904781379754,-0.020039133216032002,-0.2844534116492301,-2.9035206039989196,0.24555357257800337,-0.7564305070191051,-2.955116057000147,-1.0751727705675003,-1.4965121115805857,0.21996967385342922,1.5200165734755433,7.797201631633942,-3.70821884852552,-2.829398026364311
-0.05856137565253786,-0.2122109750163947,0.35477312224488783,-1.7085592788252348,0.20012513551184755,0.37187635242021855,-1.3561466021733997,-0.8241510417531577,-1.4965121115805857,0.20149636066354557,0.9704626604964782,3.599201414944067,-1.764800173879968,-2.151202778871235
0.02578231045350666,0.22293038493129333,0.41254987989195413,-0.6773609763202728,0.22897704804452465,1.0442880467700737,0.9579724418757033,2.550524223572033,-1.2324026580191054,0.4501011414630181,0.22916595995272587,-0.9395261314912029,-0.7112153660411911,-0.2895025056904983
